Id,DateCreated,DateUpdated,DateClosed,RequestType,ImageUrl,Address,AdditionalData,Status,InitialBoundaryName,AssignedTo,VendorTicketId,Location,New Georeferenced Column,Device type
874734,02/25/2020 03:12:47 PM,03/29/2021 12:47:41 PM,03/29/2021 11:31:47 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=874734&imagesize=,"1740 W 1500 S, Salt Lake City, UT 84104",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Glendale",Taylor Palmer,,"1740 W 1500 S, Salt Lake City, UT 84104","(40.7384993, -111.9404721)",Android
732921,07/04/2019 11:22:48 PM,09/20/2019 11:38:08 AM,09/20/2019 11:38:08 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=732921&imagesize=,"153 N 800 W St, Salt Lake City, UT 84116",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Fairpark",sandra hollins,,"153 N 800 W St, Salt Lake City, UT 84116","(40.7728907, -111.9142201)",Android
545431,07/03/2018 10:38:29 AM,06/02/2019 03:28:10 AM,07/16/2018 11:27:24 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=545431&imagesize=,"515 S 4th E, Salt Lake City, UT 84111",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Central City",sandra hollins,,"515 S 4th E, Salt Lake City, UT 84111","(40.7584601, -111.8796552)",Console
532254,06/06/2018 10:56:14 AM,06/18/2018 12:15:55 PM,06/18/2018 12:15:55 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=532254&imagesize=,"1298 S 500 W, Salt Lake City, UT",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Glendale",sandra hollins,,"1298 S 500 W, Salt Lake City, UT","(40.7415619, -111.9053635)",Android
757132,08/14/2019 07:44:51 AM,09/17/2019 04:29:02 PM,09/17/2019 04:29:02 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=757132&imagesize=,"Unnamed Road, Salt Lake City, UT 84105",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 5;Central City/Liberty-Wells",sandra hollins,,"Unnamed Road, Salt Lake City, UT 84105","(40.743995, -111.8742176)",Apple
592034,10/04/2018 12:59:45 PM,06/02/2019 03:26:50 AM,10/09/2018 10:22:50 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=592034&imagesize=,"680 300 E, Salt Lake City, UT 84111",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 4;Central City",sandra hollins,,"680 300 E, Salt Lake City, UT 84111","(40.7545574, -111.8827558)",Console
598106,10/19/2018 10:09:37 AM,11/02/2018 02:47:18 PM,11/02/2018 02:47:18 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=598106&imagesize=,"1416 State St, Salt Lake City, UT 84115",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 5;Ball Park",sandra hollins,,"1416 State St, Salt Lake City, UT 84115","(40.7387414, -111.8887411)",Html5
780085,09/21/2019 07:05:22 AM,11/18/2020 10:50:01 AM,11/18/2020 10:48:52 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=780085&imagesize=,"1337 S Green St, Salt Lake City, UT 84105",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 5;Liberty-Wells",sandra hollins,,"1337 S Green St, Salt Lake City, UT 84105","(40.7407662, -111.8714603)",Apple
588302,09/26/2018 11:19:56 AM,06/02/2019 03:26:54 AM,10/08/2018 03:35:47 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=588302&imagesize=,"341 S 400 E, Salt Lake City, UT 84111",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Duplicate,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Central City",sandra hollins,,"341 S 400 E, Salt Lake City, UT 84111","(40.7618192, -111.8792898)",Console
838050,01/15/2020 03:00:30 PM,03/23/2021 01:39:29 PM,03/23/2021 01:38:28 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=838050&imagesize=,"140 Mead Ave S, Salt Lake City, UT 84101",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 5;Ball Park",Taylor Palmer,,"140 Mead Ave S, Salt Lake City, UT 84101","(40.747339, -111.8955978)",Apple
590920,10/02/2018 01:36:08 PM,06/02/2019 03:26:50 AM,10/09/2018 10:03:10 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=590920&imagesize=,"2010 S 2500 E, Salt Lake City, UT 84108",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 6;Sugar House",sandra hollins,,"2010 S 2500 E, Salt Lake City, UT 84108","(40.7268496, -111.819157)",Console
771187,09/06/2019 11:18:44 PM,09/09/2019 03:34:52 PM,09/09/2019 03:34:51 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=771187&imagesize=,"1084 S W Temple, Salt Lake City, UT 84101",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 5;Ball Park",sandra hollins,,"1084 S W Temple, Salt Lake City, UT 84101","(40.7447272, -111.8944404)",Apple
843992,01/24/2020 05:43:51 PM,03/23/2021 01:38:53 PM,03/23/2021 01:37:48 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=843992&imagesize=,"746 S 300 E, Salt Lake City, UT 84111",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 4;Central City",Taylor Palmer,,"746 S 300 E, Salt Lake City, UT 84111","(40.7545005, -111.8830577)",Apple
920145,04/30/2020 07:35:14 PM,03/29/2021 02:05:25 PM,03/29/2021 01:48:13 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=920145&imagesize=,"9 N Chicago St, Salt Lake City, UT 84116",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 2;Poplar Grove",Taylor Palmer,,"9 N Chicago St, Salt Lake City, UT 84116","(40.7697265, -111.9186721)",Apple
767399,08/31/2019 09:54:08 AM,11/13/2020 11:06:45 AM,11/13/2020 11:05:42 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=767399&imagesize=,"9 Jordan River Parkway Trail, Salt Lake City, UT 84116",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 1;Fairpark",sandra hollins,,"9 Jordan River Parkway Trail, Salt Lake City, UT 84116","(40.7717521, -111.9263447)",Apple
568525,08/16/2018 01:43:01 PM,06/02/2019 03:27:05 AM,09/11/2018 09:42:23 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=568525&imagesize=,"1432 1100 E, Salt Lake City, UT 84105",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 5;East Liberty Park",sandra hollins,,"1432 1100 E, Salt Lake City, UT 84105","(40.7385092, -111.8598628)",Console
585590,09/20/2018 11:33:55 AM,09/28/2018 09:55:39 AM,09/28/2018 09:55:38 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=585590&imagesize=,"1074 2100 S, Salt Lake City, UT 84119",Select a Report Type=Concern Regarding Homelessness|Issue Type=Other,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Glendale",sandra hollins,,"1074 2100 S, Salt Lake City, UT 84119","(40.7287169, -111.9253246)",Android
803896,11/04/2019 11:31:39 AM,12/06/2019 11:58:39 AM,12/06/2019 11:58:39 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=803896&imagesize=,"17th South River Park, 1150 W 1700 S, Salt Lake City, UT 84104",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 2;Glendale",Taylor Palmer,,"17th South River Park, 1150 W 1700 S, Salt Lake City, UT 84104","(40.7348397, -111.9253781)",Apple
540492,06/23/2018 10:01:46 AM,06/27/2018 11:18:36 AM,06/27/2018 11:16:36 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=540492&imagesize=,"986 S 900 W, Salt Lake City, UT 84104",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 2;Glendale",sandra hollins,,"986 S 900 W, Salt Lake City, UT 84104","(40.7484989, -111.9186765)",Apple
590144,10/01/2018 11:32:23 AM,10/09/2018 09:56:18 AM,10/09/2018 09:56:18 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=590144&imagesize=,"645 State St, Salt Lake City, UT 84111",Select a Report Type=Concern Regarding Homelessness|Issue Type=Other,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Central City",sandra hollins,,"645 State St, Salt Lake City, UT 84111","(40.7551291, -111.8877629)",Html5
862965,02/23/2020 10:07:55 AM,03/29/2021 11:34:58 AM,03/29/2021 11:34:50 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=862965&imagesize=,"2371 UT-71, Salt Lake City, UT 84106",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 7;Sugar House",Taylor Palmer,,"2371 UT-71, Salt Lake City, UT 84106","(40.7186313, -111.8712653)",Apple
595662,10/12/2018 04:22:54 PM,11/21/2018 12:16:15 PM,11/21/2018 12:16:15 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=595662&imagesize=,"968 E 1700 S, Salt Lake City, UT 84105",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 7;Sugar House",sandra hollins,,"968 E 1700 S, Salt Lake City, UT 84105","(40.7330626, -111.8631216)",Apple
605628,11/07/2018 04:47:48 PM,12/17/2018 03:41:41 PM,12/17/2018 03:41:41 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=605628&imagesize=,"1330 E 2100 S, Salt Lake City, UT 84106",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 7;Sugar House",sandra hollins,,"1330 E 2100 S, Salt Lake City, UT 84106","(40.7230287, -111.8484557)",Html5
843264,01/23/2020 06:26:08 PM,03/23/2021 01:38:56 PM,03/23/2021 01:37:51 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=843264&imagesize=,"346 E 600 S, Salt Lake City, UT 84111",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Central City",Taylor Palmer,,"346 E 600 S, Salt Lake City, UT 84111","(40.7562133, -111.8811417)",Apple
818217,12/04/2019 05:52:27 PM,12/10/2019 10:08:01 AM,12/10/2019 10:08:00 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=818217&imagesize=,"341 Beldon Pl, Salt Lake City, UT 84111",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 4;Central City",Taylor Palmer,,"341 Beldon Pl, Salt Lake City, UT 84111","(40.757274, -111.8809129)",Apple
773948,09/11/2019 03:58:42 PM,09/11/2019 04:57:07 PM,09/11/2019 04:57:07 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=773948&imagesize=,"Jackson/Euclid Station, Salt Lake City, UT 84116",Select a Report Type=Concern Regarding Homelessness|Issue Type=Other,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Poplar Grove",sandra hollins,,"Jackson/Euclid Station, Salt Lake City, UT 84116","(40.7714138, -111.9149351)",Console
681387,04/17/2019 09:54:27 AM,05/02/2019 08:53:34 AM,05/02/2019 08:53:33 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=681387&imagesize=,"2368 UT-71, Salt Lake City, UT 84106",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 7;Sugar House",sandra hollins,,"2368 UT-71, Salt Lake City, UT 84106","(40.7187616, -111.8712283)",Apple
923492,05/05/2020 12:16:09 PM,03/29/2021 02:04:27 PM,03/29/2021 01:45:56 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=923492&imagesize=,"190 Front Street, 150 W 500 S, Salt Lake City, UT 84101",Select a Report Type=Concern Regarding Homelessness|Issue Type=Other,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Downtown",Taylor Palmer,,"190 Front Street, 150 W 500 S, Salt Lake City, UT 84101","(40.7596424, -111.8959213)",Apple
912818,04/22/2020 12:41:47 PM,03/29/2021 01:41:38 PM,03/29/2021 01:30:31 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=912818&imagesize=,"248 S 500 W, Salt Lake City, UT 84103",Select a Report Type=Concern Regarding Homelessness|Issue Type=Other,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 3;Capitol Hill",Taylor Palmer,,"248 S 500 W, Salt Lake City, UT 84103","(40.7806465, -111.898682)",Apple
813113,11/22/2019 10:17:28 AM,11/18/2020 10:51:00 AM,11/18/2020 10:49:50 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=813113&imagesize=,"300 E Capitol St, Salt Lake City, UT 84103",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 3;Capitol Hill",Taylor Palmer,,"300 E Capitol St, Salt Lake City, UT 84103","(40.7758393, -111.8860228)",Apple
829169,12/31/2019 10:19:08 AM,12/31/2020 09:20:14 AM,12/31/2020 09:19:01 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=829169&imagesize=,"560 S 3rd E, Salt Lake City, UT 84111",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Central City",Taylor Palmer,,"560 S 3rd E, Salt Lake City, UT 84111","(40.7568305, -111.8825855)",Apple
726567,06/25/2019 05:38:11 AM,06/26/2019 11:53:33 AM,06/26/2019 11:53:32 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=726567&imagesize=,"227 W 900 S, Salt Lake City, UT 84101",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 5;Ball Park",sandra hollins,,"227 W 900 S, Salt Lake City, UT 84101","(40.7495015, -111.8980145)",Android
837391,01/14/2020 06:31:42 PM,03/23/2021 01:37:05 PM,03/23/2021 01:36:01 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=837391&imagesize=,"711 State St, Salt Lake City, UT 84111",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Central City",Taylor Palmer,,"711 State St, Salt Lake City, UT 84111","(40.7537255, -111.8874507)",Apple
709371,05/30/2019 10:34:06 PM,07/07/2019 06:25:42 PM,07/07/2019 06:25:41 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=709371&imagesize=,"2240 900 E, Salt Lake City, UT 84106",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 7;Sugar House",sandra hollins,,"2240 900 E, Salt Lake City, UT 84106","(40.7222792, -111.8653597)",Apple
550337,07/12/2018 10:00:05 AM,06/02/2019 03:27:16 AM,08/07/2018 04:41:57 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=550337&imagesize=,"198 S 800 E, Salt Lake City, UT 84102",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;East Central",sandra hollins,,"198 S 800 E, Salt Lake City, UT 84102","(40.7650098, -111.8682744)",Console
692972,05/07/2019 07:54:53 AM,05/07/2019 10:30:46 AM,05/07/2019 10:30:46 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=692972&imagesize=,"77 W 1300 S, South Salt Lake, UT 84115",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 5;Ball Park",sandra hollins,,"77 W 1300 S, South Salt Lake, UT 84115","(40.7417585, -111.8928346)",Android
673015,04/03/2019 09:45:43 AM,06/02/2019 03:26:21 AM,04/03/2019 09:47:18 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=673015&imagesize=,"451 State St, Salt Lake City, UT 84101",Select a Report Type=Concern Regarding Homelessness|Issue Type=Other,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 4;Central City",sandra hollins,,"451 State St, Salt Lake City, UT 84101","(40.7594968, -111.8865466)",Console
907580,04/15/2020 07:28:25 PM,03/29/2021 12:35:23 PM,03/29/2021 12:26:35 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=907580&imagesize=,"210 E 400 S, Salt Lake City, UT 84111",Select a Report Type=Concern Regarding Homelessness|Issue Type=Other,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Central City",Taylor Palmer,,"210 E 400 S, Salt Lake City, UT 84111","(40.7602844, -111.8835506)",Android
773831,09/11/2019 01:49:23 PM,09/11/2019 05:03:08 PM,09/11/2019 05:03:08 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=773831&imagesize=,"761 Genesee Ave, Salt Lake City, UT 84104",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Poplar Grove",sandra hollins,,"761 Genesee Ave, Salt Lake City, UT 84104","(40.7505306, -111.9130778)",Console
845697,01/27/2020 08:02:12 PM,03/23/2021 01:42:56 PM,03/23/2021 01:41:53 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=845697&imagesize=,"823 E 400 S, Salt Lake City, UT 84102",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;East Central",Taylor Palmer,,"823 E 400 S, Salt Lake City, UT 84102","(40.7608611, -111.8673152)",Html5
